ActualIndex,PredictionIndex,Date,Prediction,Actual,Current_Time
-5,0,2024-03-04,2386.774169921875,2455.360107421875,
-4,1,2024-03-05,2439.455810546875,2449.0400390625,
-3,2,2024-03-06,2379.94140625,2460.81005859375,
-2,3,2024-03-07,2396.1162109375,2471.570068359375,
-1,4,2024-03-08,2453.737548828125,2487.699951171875,
0,5,2024-03-11,2385.624267578125,2479.360107421875,
1,6,2024-03-12,2430.77099609375,2521.909912109375,
2,7,2024-03-13,2514.898193359375,2527.4599609375,
3,8,2024-03-14,2495.445068359375,2527.85009765625,
4,9,2024-03-15,2470.64990234375,2533.6201171875,
5,10,2024-03-18,2587.915283203125,2504.800048828125,
6,11,2024-03-19,2389.314697265625,2514.919921875,
7,12,2024-03-20,2524.560302734375,2510.43994140625,
8,13,2024-03-21,2509.1474609375,2550.5,
9,14,2024-03-22,2518.658935546875,2534.340087890625,
10,15,2024-03-25,2502.595947265625,2526.070068359375,
11,16,2024-03-26,2538.909912109375,2547.969970703125,
12,17,2024-03-27,2488.597412109375,2537.3701171875,
13,18,2024-03-28,2492.21875,2518.27001953125,
14,19,2024-04-02,2492.4619140625,2508.64990234375,
15,20,2024-04-03,2515.14794921875,2513.52001953125,
16,21,2024-04-04,2525.841796875,2521.860107421875,
17,22,2024-04-05,2529.7158203125,2504.800048828125,
18,23,2024-04-08,2527.364501953125,2522.360107421875,
19,24,2024-04-09,2525.05517578125,2513.5,
20,25,2024-04-10,2467.15869140625,2519.050048828125,
21,26,2024-04-11,2524.64599609375,2499.699951171875,
22,27,2024-04-12,2517.282470703125,2506.989990234375,
23,28,2024-04-15,2526.777587890625,2523.39990234375,
24,29,2024-04-16,2494.968017578125,2491.760009765625,
25,30,2024-04-17,2492.974609375,2505.27001953125,
26,31,2024-04-18,2506.581298828125,2517.68994140625,
27,32,2024-04-19,2471.580810546875,2502.070068359375,
28,33,2024-04-22,2495.0771484375,2511.409912109375,
29,34,2024-04-23,2520.423828125,2546.330078125,
30,35,2024-04-24,2509.918701171875,2543.2099609375,
31,36,2024-04-25,2523.577880859375,2525.39990234375,
32,37,2024-04-26,2512.650390625,2557.699951171875,
33,38,2024-04-29,2516.533447265625,2566.81005859375,
34,39,2024-04-30,2457.04638671875,2556.39990234375,
35,40,2024-05-02,2534.41357421875,2525.2099609375,
36,41,2024-05-03,2527.49072265625,2540.080078125,
37,42,2024-05-06,2539.353759765625,2563.7900390625,
38,43,2024-05-07,2542.61962890625,2593.169921875,
39,44,2024-05-08,2559.182373046875,2589.10009765625,
40,45,2024-05-10,2562.70263671875,2627.8701171875,
41,46,2024-05-13,2556.74658203125,2624.760009765625,
42,47,2024-05-14,2589.5078125,2632.85009765625,
43,48,2024-05-15,2527.81640625,2627.52001953125,
44,49,2024-05-16,2580.962158203125,2608.820068359375,
45,50,2024-05-17,2572.314453125,2602.199951171875,
46,51,2024-05-20,2575.9091796875,2632.169921875,
47,52,2024-05-21,2563.95751953125,2631.489990234375,
48,53,2024-05-22,2575.41259765625,2634.510009765625,
49,54,2024-05-23,2574.465087890625,2641.469970703125,
50,55,2024-05-24,2595.782470703125,2624.5,
51,56,2024-05-27,2567.021484375,2630.300048828125,
52,57,2024-05-28,2591.044677734375,2616.2900390625,
53,58,2024-05-29,2596.566162109375,2583.5,
54,59,2024-05-30,2591.58154296875,2593.070068359375,
55,60,2024-05-31,2577.815185546875,2604.10009765625,
56,61,2024-06-03,2544.89990234375,2612.02001953125,
57,62,2024-06-04,2588.761962890625,2587.699951171875,
58,63,2024-06-05,2553.875732421875,2609.719970703125,
59,64,2024-06-07,2569.5302734375,2623.590087890625,
60,65,2024-06-10,2624.20556640625,2600.719970703125,
61,66,2024-06-11,2526.307861328125,2586.9599609375,
62,67,2024-06-12,2586.439697265625,2627.1201171875,
63,68,2024-06-13,2603.094970703125,2587.110107421875,
64,69,2024-06-14,2589.76171875,2561.60009765625,
65,70,2024-06-17,2570.71728515625,2558.510009765625,
66,71,2024-06-18,2576.5458984375,2566.489990234375,
67,72,2024-06-19,2599.78125,2554.2099609375,
68,73,2024-06-20,2590.539306640625,2573.77001953125,
69,74,2024-06-24,2589.01953125,2594.5400390625,
70,75,2024-06-25,2616.808349609375,2561.570068359375,
71,76,2024-06-26,2587.24951171875,2572.239990234375,
72,77,2024-06-27,2595.3447265625,2557.8701171875,
73,78,2024-06-28,2576.41259765625,2569.449951171875,
74,79,2024-07-01,2569.85400390625,2584.830078125,
75,80,2024-07-02,2608.529541015625,2554.1201171875,
76,81,2024-07-03,2563.33349609375,2565.27001953125,
77,82,2024-07-04,2598.705810546875,2571.8701171875,
78,83,2024-07-05,2575.307373046875,2556.530029296875,
79,84,2024-07-08,2554.11376953125,2564.300048828125,
80,85,2024-07-09,2545.9970703125,2534.219970703125,
81,86,2024-07-10,2566.250732421875,2548.39990234375,2024-11-12 23:19:39
82,87,2024-07-11,2574.893798828125,2574.280029296875,2024-11-12 23:24:21
83,88,2024-07-12,2562.10205078125,2630.610107421875,2024-11-12 23:29:04
84,89,2024-07-15,2580.14990234375,2605.2900390625,2024-11-12 23:33:47
85,90,2024-07-16,2616.37841796875,2613.580078125,2024-11-12 23:38:30
86,91,2024-07-17,2609.241455078125,2597.56005859375,2024-11-12 23:43:12
87,92,2024-07-18,2630.388916015625,2597.7900390625,2024-11-12 23:47:55
88,93,2024-07-19,2592.13330078125,2570.6298828125,2024-11-12 23:52:39
89,94,2024-07-22,2599.53515625,2593.429931640625,2024-11-12 23:57:22
90,95,2024-07-23,2596.203125,2596.429931640625,2024-11-13 00:02:05
91,96,2024-07-24,2599.025634765625,2570.969970703125,2024-11-13 00:06:48
92,97,2024-07-25,2583.481689453125,2562.3701171875,2024-11-13 00:11:32
93,98,2024-07-26,2578.871826171875,2578.75,2024-11-13 00:16:16
94,99,2024-07-29,2611.151611328125,2580.0,2024-11-13 00:20:58
95,100,2024-07-30,2587.05908203125,2595.25,2024-11-13 00:25:40
96,101,2024-07-31,2616.399169921875,2609.330078125,2024-11-13 00:30:24
97,102,2024-08-01,2593.524169921875,2547.179931640625,2024-11-13 00:35:07
98,103,2024-08-02,2588.438232421875,2467.0,2024-11-13 00:39:48
99,104,2024-08-05,2523.220947265625,2411.260009765625,2024-11-13 00:44:31
100,105,2024-08-06,2543.647216796875,2402.9599609375,2024-11-13 00:49:14
101,106,2024-08-07,2520.362548828125,2442.1298828125,2024-11-13 00:53:57
102,107,2024-08-08,2412.1767578125,2450.389892578125,2024-11-13 00:58:39
103,108,2024-08-09,2522.279296875,2458.590087890625,2024-11-13 01:03:21
104,109,2024-08-12,2493.9541015625,2460.89990234375,2024-11-13 01:08:03
105,110,2024-08-13,2489.754150390625,2472.9599609375,2024-11-13 01:12:42
106,111,2024-08-14,2501.0703125,2494.18994140625,2024-11-13 01:17:20
107,112,2024-08-15,2500.561279296875,2522.81005859375,2024-11-13 01:21:56
108,113,2024-08-16,2488.319091796875,2533.090087890625,2024-11-13 01:26:35
109,114,2024-08-19,2521.728759765625,2540.830078125,2024-11-13 01:31:11
110,115,2024-08-20,2499.494873046875,2527.2900390625,2024-11-13 01:35:49
111,116,2024-08-21,2454.484619140625,2523.93994140625,2024-11-13 01:40:28
112,117,2024-08-22,2523.801025390625,2541.10009765625,2024-11-13 01:45:07
113,118,2024-08-23,2449.978759765625,2559.27001953125,2024-11-13 01:49:42
114,119,2024-08-26,2515.83203125,2567.1201171875,2024-11-13 01:54:19
115,120,2024-08-27,2498.408447265625,2556.75,2024-11-13 01:58:57
116,121,2024-08-28,2493.534912109375,2562.5400390625,2024-11-13 02:03:34
117,122,2024-08-29,2558.089111328125,2587.89990234375,2024-11-13 02:08:11
118,123,2024-08-30,2548.407470703125,2595.9599609375,2024-11-13 02:12:49
119,124,2024-09-02,2583.445556640625,2589.97998046875,2024-11-13 02:17:27
120,125,2024-09-03,2589.73291015625,2565.780029296875,2024-11-13 02:22:06
121,126,2024-09-04,2585.728515625,2531.719970703125,2024-11-13 02:26:45
122,127,2024-09-05,2533.189208984375,2509.300048828125,2024-11-13 02:31:24
123,128,2024-09-06,2469.36181640625,2480.989990234375,2024-11-13 02:36:03
124,129,2024-09-09,2451.75244140625,2511.43994140625,2024-11-13 02:40:44
125,130,2024-09-10,2481.7431640625,2495.760009765625,2024-11-13 02:45:23
126,131,2024-09-11,2495.5634765625,2489.9599609375,2024-11-13 02:50:00
127,132,2024-09-12,2464.35302734375,2510.5400390625,2024-11-13 02:54:37
128,133,2024-09-13,2540.73486328125,2525.179931640625,2024-11-13 02:59:15
129,134,2024-09-16,2474.886962890625,2529.75,2024-11-13 03:04:06
130,135,2024-09-17,2506.664794921875,2555.89990234375,2024-11-13 03:08:45
131,136,2024-09-18,2492.392822265625,2544.25,2024-11-13 03:13:24
132,137,2024-09-19,2485.311767578125,2592.909912109375,2024-11-13 03:18:01
133,138,2024-09-20,2515.1611328125,2579.14990234375,2024-11-13 03:22:38
134,139,2024-09-23,2532.614013671875,2583.85009765625,2024-11-13 03:27:15
