ActualIndex,PredictionIndex,Date,Prediction,Actual,Current_Time
-5,0,2024-03-04,5180.0263671875,5130.9501953125,
-4,1,2024-03-05,5136.81005859375,5078.64990234375,
-3,2,2024-03-06,5201.6962890625,5104.759765625,
-2,3,2024-03-07,5096.13037109375,5157.35986328125,
-1,4,2024-03-08,5179.37255859375,5123.68994140625,
0,5,2024-03-11,5212.125,5117.93994140625,
1,6,2024-03-12,5089.5087890625,5175.27001953125,
2,7,2024-03-13,5138.50927734375,5165.31005859375,
3,8,2024-03-14,5082.13232421875,5150.47998046875,
4,9,2024-03-15,5129.708984375,5117.08984375,
5,10,2024-03-18,5119.9970703125,5149.419921875,
6,11,2024-03-19,5158.87890625,5178.509765625,
7,12,2024-03-20,5139.31201171875,5224.6201171875,
8,13,2024-03-21,5193.78759765625,5241.52978515625,
9,14,2024-03-22,5158.2216796875,5234.18017578125,
10,15,2024-03-25,5215.51708984375,5218.18994140625,
11,16,2024-03-26,5183.93701171875,5203.580078125,
12,17,2024-03-27,5178.12939453125,5248.490234375,
13,18,2024-03-28,5168.4296875,5254.35009765625,
14,19,2024-04-01,5202.30810546875,5243.77001953125,
15,20,2024-04-02,5207.90283203125,5205.81005859375,
16,21,2024-04-03,5220.1201171875,5211.490234375,
17,22,2024-04-04,5230.9208984375,5147.2099609375,
18,23,2024-04-05,5140.25830078125,5204.33984375,
19,24,2024-04-08,5267.7001953125,5202.39013671875,
20,25,2024-04-09,5239.365234375,5209.91015625,
21,26,2024-04-10,5222.6015625,5160.64013671875,
22,27,2024-04-11,5169.06201171875,5199.06005859375,
23,28,2024-04-12,5235.73388671875,5123.41015625,
24,29,2024-04-15,5098.8984375,5061.81982421875,
25,30,2024-04-16,5084.88037109375,5051.41015625,
26,31,2024-04-17,5019.69189453125,5022.2099609375,
27,32,2024-04-18,5067.7080078125,5011.1201171875,
28,33,2024-04-19,5021.98681640625,4967.22998046875,
29,34,2024-04-22,5009.298828125,5010.60009765625,
30,35,2024-04-23,4866.01416015625,5070.5498046875,
31,36,2024-04-24,5052.87255859375,5071.6298828125,
32,37,2024-04-25,4960.86279296875,5048.419921875,
33,38,2024-04-26,5090.677734375,5099.9599609375,
34,39,2024-04-29,5002.8427734375,5116.169921875,
35,40,2024-04-30,5134.5751953125,5035.68994140625,
36,41,2024-05-01,5068.595703125,5018.39013671875,
37,42,2024-05-02,5018.982421875,5064.2001953125,
38,43,2024-05-03,4997.02490234375,5127.7900390625,
39,44,2024-05-06,5069.2119140625,5180.740234375,
40,45,2024-05-07,5156.11328125,5187.7001953125,
41,46,2024-05-08,5131.63427734375,5187.669921875,
42,47,2024-05-09,5172.12744140625,5214.080078125,
43,48,2024-05-10,5174.9794921875,5222.68017578125,
44,49,2024-05-13,5168.45751953125,5221.419921875,
45,50,2024-05-14,5208.6083984375,5246.68017578125,
46,51,2024-05-15,5233.5185546875,5308.14990234375,
47,52,2024-05-16,5220.7998046875,5297.10009765625,
48,53,2024-05-17,5280.4111328125,5303.27001953125,
49,54,2024-05-20,5319.8896484375,5308.1298828125,
50,55,2024-05-21,5265.0244140625,5321.41015625,
51,56,2024-05-22,5299.45263671875,5307.009765625,
52,57,2024-05-23,5319.45751953125,5267.83984375,
53,58,2024-05-24,5277.85986328125,5304.72021484375,
54,59,2024-05-28,5213.15966796875,5306.0400390625,
55,60,2024-05-29,5251.35986328125,5266.9501953125,
56,61,2024-05-30,5232.42822265625,5235.47998046875,
57,62,2024-05-31,5204.21044921875,5277.509765625,
58,63,2024-06-03,5191.87548828125,5283.39990234375,
59,64,2024-06-04,5151.087890625,5291.33984375,
60,65,2024-06-05,5206.93408203125,5354.02978515625,
61,66,2024-06-06,5244.53369140625,5352.9599609375,
62,67,2024-06-07,5282.865234375,5346.990234375,
63,68,2024-06-10,5257.8525390625,5360.7900390625,
64,69,2024-06-11,5257.40869140625,5375.31982421875,
65,70,2024-06-12,5281.466796875,5421.02978515625,
66,71,2024-06-13,5366.8798828125,5433.740234375,
67,72,2024-06-14,5344.0556640625,5431.60009765625,
68,73,2024-06-17,5350.8193359375,5473.22998046875,
69,74,2024-06-18,5384.046875,5487.02978515625,
70,75,2024-06-20,5442.78759765625,5473.169921875,
71,76,2024-06-21,5358.22509765625,5464.6201171875,
72,77,2024-06-24,5402.15869140625,5447.8701171875,
73,78,2024-06-25,5204.60400390625,5469.2998046875,
74,79,2024-06-26,5384.779296875,5477.89990234375,
75,80,2024-06-27,5529.71142578125,5482.8701171875,
76,81,2024-06-28,5417.3662109375,5460.47998046875,
77,82,2024-07-01,5487.13623046875,5475.08984375,
78,83,2024-07-02,5442.55615234375,5509.009765625,
79,84,2024-07-03,5487.24658203125,5537.02001953125,
80,85,2024-07-05,5597.0380859375,5567.18994140625,
81,86,2024-07-08,5487.6982421875,5572.85009765625,
82,87,2024-07-09,5520.18994140625,5576.97998046875,
83,88,2024-07-10,5524.58740234375,5633.91015625,
84,89,2024-07-11,5503.736328125,5584.5400390625,
85,90,2024-07-12,5441.57763671875,5615.35009765625,
86,91,2024-07-15,5552.1552734375,5631.22021484375,
87,92,2024-07-16,5564.048828125,5667.2001953125,
88,93,2024-07-17,5582.1435546875,5588.27001953125,
89,94,2024-07-18,5585.27490234375,5544.58984375,
90,95,2024-07-19,5601.08349609375,5505.0,
91,96,2024-07-22,5524.0029296875,5564.41015625,
92,97,2024-07-23,5576.43310546875,5555.740234375,
93,98,2024-07-24,5636.4873046875,5427.1298828125,
94,99,2024-07-25,5626.92822265625,5399.22021484375,
95,100,2024-07-26,5617.03466796875,5459.10009765625,
96,101,2024-07-29,5516.92919921875,5463.5400390625,
97,102,2024-07-30,5623.21044921875,5436.43994140625,
98,103,2024-07-31,5581.2998046875,5522.2998046875,
99,104,2024-08-01,5555.28466796875,5446.68017578125,
100,105,2024-08-02,5490.29345703125,5346.56005859375,
101,106,2024-08-05,5388.42138671875,5186.330078125,
102,107,2024-08-06,5335.14013671875,5240.02978515625,
103,108,2024-08-07,5230.93115234375,5199.5,
104,109,2024-08-08,5131.19140625,5319.31005859375,
105,110,2024-08-09,5153.548828125,5344.16015625,
106,111,2024-08-12,5203.45556640625,5344.39013671875,
107,112,2024-08-13,5443.02197265625,5434.43017578125,
108,113,2024-08-14,5527.79541015625,5455.2099609375,
109,114,2024-08-15,5473.2255859375,5543.22021484375,
110,115,2024-08-16,5489.60986328125,5554.25,
111,116,2024-08-19,5576.4873046875,5608.25,
112,117,2024-08-20,5452.57958984375,5597.1201171875,
113,118,2024-08-21,5640.6142578125,5620.85009765625,
114,119,2024-08-22,5536.71484375,5570.64013671875,
115,120,2024-08-23,5202.94384765625,5634.60986328125,
116,121,2024-08-26,5580.6064453125,5616.83984375,
117,122,2024-08-27,5528.00634765625,5625.7998046875,
118,123,2024-08-28,5480.84033203125,5592.18017578125,
119,124,2024-08-29,5448.40185546875,5591.9599609375,
120,125,2024-08-30,5427.9951171875,5648.39990234375,
121,126,2024-09-03,5455.20654296875,5528.93017578125,
122,127,2024-09-04,5297.65673828125,5520.06982421875,
123,128,2024-09-05,5408.18896484375,5503.41015625,
124,129,2024-09-06,5476.89208984375,5408.419921875,
125,130,2024-09-09,5255.6513671875,5471.0498046875,
126,131,2024-09-10,5293.5361328125,5495.52001953125,
127,132,2024-09-11,5350.443359375,5554.1298828125,
128,133,2024-09-12,5228.5009765625,5595.759765625,
129,134,2024-09-13,5378.81396484375,5626.02001953125,
130,135,2024-09-16,5529.32080078125,5633.08984375,
131,136,2024-09-17,5418.98779296875,5634.580078125,
132,137,2024-09-18,5492.47998046875,5618.259765625,
133,138,2024-09-19,5620.94140625,5713.64013671875,
134,139,2024-09-20,5624.24365234375,5702.5498046875,
135,140,2024-09-23,5676.1904296875,5718.56982421875,
136,141,2024-09-24,5586.16552734375,5732.93017578125,
137,142,2024-09-25,5683.28515625,5722.259765625,
138,143,2024-09-26,5711.21630859375,5745.3701171875,
139,144,2024-09-27,5710.12353515625,5738.169921875,
140,145,2024-09-30,5746.173828125,5762.47998046875,
141,146,2024-10-01,5747.84033203125,5708.75,
142,147,2024-10-02,5795.1669921875,5709.5400390625,
143,148,2024-10-03,5760.310546875,5699.93994140625,
144,149,2024-10-04,5741.3427734375,5751.06982421875,
145,150,2024-10-07,5731.8544921875,5695.93994140625,
